Angle(deg),Range(m),Intensity
19,3.683,400
18,3.594,500
17,3.583,300
16,3.621,300
15,3.579,300
14,3.625,400
13,3.626,400
12,3.564,500
11,3.553,400
10,0,0
9,0,0
8,0,0
7,3.541,600
6,3.523,600
5,3.544,200
4,3.532,600
3,3.525,600
2,3.512,500
0.999998,3.516,500
0,3.554,500
-1,3.501,400
-2,3.542,500
-3,3.584,500
-4,3.542,500
-5,3.568,500
-6,3.594,500
-7,3.603,500
-8,3.61,500
-9,3.632,500
-10,3.715,300
-11,3.642,400
-12,3.688,400
-13,3.744,300
-14,3.731,400
-15,3.685,400
-16,3.745,400
-17,3.745,400
-18,3.837,400
-19,0,0
-20,0,0
-21,0,0
-22,0,0
-23,0,0
-24,0,0
-25,0,0
-26,0,0
-27,0,0
-28,0,0
-29,0,0
-30,0,0
-31,0,0
-32,0,0
-33,0,0
-34,0,0
-35,0,0
-36,0,0
-37,0,0
-38,0,0
-39,0,0
-40,0,0
-41,0,0
-42,0,0
-43,0,0
-44,0,0
-45,0,0
-46,0,0
-47,0,0
-48,0,0
-49,0,0
-50,0,0
-51,0,0
-52,0,0
-53,0,0
-54,0,0
-55,0,0
-56,0,0
-57,0,0
-58,0,0
-59,0,0
-60,0,0
-61,0,0
-62,0,0
-63,0,0
-64,0,0
-65,0,0
-66,0,0
-67,0,0
-68,0,0
-69,0,0
-70,0,0
-71,0,0
-72,0,0
-73,0,0
46,0,0
45,0,0
44,0,0
43,0,0
42,0,0
41,0,0
40,0,0
39,0,0
38,0,0
37,0,0
36,0,0
35,4.177,400
34,4.077,300
33,4.058,300
32,0,0
31,0,0
30,0,0
29,3.95,400
28,3.938,400
27,3.875,500
26,3.846,500
25,3.85,500
24,0,0
23,3.847,300
22,3.768,500
21,3.692,600
20,3.702,600
19,3.675,400
18,3.598,500
17,3.589,300
16,3.628,300
15,3.582,300
14,3.618,400
13,3.581,500
12,3.57,500
11,3.562,400
10,0,0
9,0,0
8,0,0
7,3.544,600
6,3.52,600
5,3.545,200
4,3.535,600
3,3.527,600
2,3.512,500
0.999998,3.521,500
0,3.552,500
-1,3.499,400
-2,3.548,500
-3,3.584,500
-4,3.548,500
-5,3.568,500
-6,3.601,500
-7,3.602,500
-8,3.616,500
-9,3.649,500
-10,3.715,300
-11,3.635,400
-12,3.674,400
-13,3.748,300
-14,3.731,400
-15,3.68,400
-16,3.759,400
-17,3.749,400
-18,3.991,200
-19,0,0
-20,0,0
-21,0,0
-22,0,0
-23,0,0
-24,0,0
-25,0,0
-26,0,0
-27,0,0
-28,0,0
-29,0,0
-30,0,0
-31,0,0
-32,0,0
-33,0,0
-34,0,0
-35,0,0
-36,0,0
-37,0,0
-38,0,0
-39,0,0
-40,0,0
-41,0,0
-42,0,0
-43,0,0
-44,0,0
-45,0,0
-46,0,0
-47,0,0
-48,0,0
-49,0,0
-50,0,0
-51,0,0
-52,0,0
-53,0,0
-54,0,0
-55,0,0
-56,0,0
-57,0,0
-58,0,0
-59,0,0
-60,0,0
-61,0,0
-62,0,0
-63,0,0
-64,0,0
-65,0,0
-66,0,0
-67,0,0
-68,0,0
-69,0,0
-70,0,0
-71,0,0
-72,0,0
-73,0,0
46,0,0
45,0,0
44,0,0
43,0,0
42,0,0
41,0,0
40,0,0
39,0,0
38,0,0
37,0,0
36,0,0
35,4.175,400
34,4.072,300
33,4.041,300
32,0,0
31,0,0
30,0,0
29,3.947,400
28,3.932,400
27,3.873,500
26,3.848,500
25,3.858,500
24,0,0
23,3.948,200
22,3.788,500
21,3.667,500
20,3.702,600
19,3.688,400
18,3.598,500
17,3.589,300
16,3.554,200
15,3.585,300
14,3.622,400
13,3.583,500
12,3.572,500
11,3.561,400
10,0,0
9,0,0
8,0,0
7,3.543,600
6,3.526,600
5,3.544,200
4,3.536,600
3,3.525,600
2,3.521,500
0.999998,3.526,500
0,3.552,500
-1,3.498,400
-2,3.546,500
-3,3.577,500
-4,3.545,500
-5,3.568,500
-6,3.598,500
-7,3.597,500
-8,3.615,500
-9,3.651,500
-10,3.716,300
-11,3.639,400
-12,3.69,400
-13,3.684,400
-14,3.726,400
-15,3.683,400
-16,3.751,400
-17,3.752,400
-18,3.906,300
-19,0,0
-20,0,0
-21,0,0
-22,0,0
-23,0,0
-24,0,0
-25,0,0
-26,0,0
-27,0,0
-28,0,0
-29,0,0
-30,0,0
-31,0,0
-32,0,0
-33,0,0
-34,0,0
-35,0,0
-36,0,0
-37,0,0
-38,0,0
-39,0,0
-40,0,0
-41,0,0
-42,0,0
-43,0,0
-44,0,0
-45,0,0
-46,0,0
-47,0,0
-48,0,0
-49,0,0
-50,0,0
-51,0,0
-52,0,0
-53,0,0
-54,0,0
-55,0,0
-56,0,0
-57,0,0
-58,0,0
-59,0,0
-60,0,0
-61,0,0
-62,0,0
-63,0,0
-64,0,0
-65,0,0
-66,0,0
-67,0,0
-68,0,0
-69,0,0
-70,0,0
-71,0,0
-72,0,0
-73,0,0
46,0,0
45,0,0
44,0,0
43,0,0
42,0,0
41,0,0
40,0,0
39,0,0
38,0,0
37,0,0
36,0,0
35,4.102,300
34,4.054,300
33,4.051,300
32,0,0
31,0,0
30,0,0
29,3.941,400
28,3.934,400
27,3.874,500
26,3.846,500
25,3.849,500
24,0,0
23,0,0
22,3.771,500
21,3.692,600
20,3.698,600
19,3.679,400
18,3.589,500
17,3.577,300
16,3.554,200
15,3.584,300
14,3.583,500
13,3.627,400
12,3.57,500
11,3.563,400
10,0,0
9,0,0
8,0,0
7,3.542,600
6,3.522,600
5,3.547,200
4,3.538,600
3,3.524,600
2,3.522,500
0.999998,3.522,500
0,3.548,500
-1,3.503,400
-2,3.548,500
-3,3.587,500
-4,3.549,500
-5,3.571,500
-6,3.594,500
-7,3.603,500
-8,3.618,500
-9,3.635,500
-10,3.722,300
-11,3.626,400
-12,3.689,400
-13,3.744,300
-14,3.729,400
-15,3.684,400
-16,3.753,400
-17,3.741,400
-18,3.909,300
-19,0,0
-20,0,0
-21,0,0
-22,0,0
-23,0,0
-24,0,0
-25,0,0
-26,0,0
-27,0,0
-28,0,0
-29,0,0
-30,0,0
-31,0,0
-32,0,0
-33,0,0
-34,0,0
-35,0,0
-36,0,0
-37,0,0
-38,0,0
-39,0,0
-40,0,0
-41,0,0
-42,0,0
-43,0,0
-44,0,0
-45,0,0
-46,0,0
-47,0,0
-48,0,0
-49,0,0
-50,0,0
-51,0,0
-52,0,0
-53,0,0
-54,0,0
-55,0,0
-56,0,0
-57,0,0
-58,0,0
-59,0,0
-60,0,0
-61,0,0
-62,0,0
-63,0,0
-64,0,0
-65,0,0
-66,0,0
-67,0,0
-68,0,0
-69,0,0
-70,0,0
-71,0,0
-72,0,0
-73,0,0
46,0,0
45,0,0
44,0,0
43,0,0
42,0,0
41,0,0
40,0,0
39,0,0
38,0,0
37,0,0
36,0,0
35,4.091,300
34,4.066,300
33,4.04,300
32,0,0
31,0,0
30,0,0
29,3.942,400
28,3.927,400
27,3.874,500
26,3.856,500
25,3.849,500
24,0,0
23,3.848,300
22,3.769,500
21,3.699,600
20,3.709,600
19,3.67,400
18,3.601,500
17,3.583,300
16,3.623,300
15,3.586,300
14,3.623,400
13,3.626,400
12,3.573,500
11,3.553,400
10,0,0
9,0,0
8,0,0
7,3.553,600
6,3.53,600
5,3.547,200
4,3.536,600
3,3.52,600
2,3.511,500
0.999998,3.522,500
0,3.563,500
-1,3.505,400
-2,3.545,500
-3,3.586,500
-4,3.554,500
-5,3.564,500
-6,3.596,500
-7,3.603,500
-8,3.613,500
-9,3.635,500
-10,3.719,300
-11,3.63,400
-12,3.684,400
-13,3.74,300
-14,3.725,400
-15,3.682,400
-16,3.755,400
-17,3.743,400
-18,3.902,300
-19,0,0
-20,0,0
-21,0,0
-22,0,0
-23,0,0
-24,0,0
-25,0,0
-26,0,0
-27,0,0
-28,0,0
-29,0,0
-30,0,0
-31,0,0
-32,0,0
-33,0,0
-34,0,0
-35,0,0
-36,0,0
-37,0,0
-38,0,0
-39,0,0
-40,0,0
-41,0,0
-42,0,0
-43,0,0
-44,0,0
-45,0,0
-46,0,0
-47,0,0
-48,0,0
-49,0,0
-50,0,0
-51,0,0
-52,0,0
-53,0,0
-54,0,0
-55,0,0
-56,0,0
-57,0,0
-58,0,0
-59,0,0
-60,0,0
-61,0,0
-62,0,0
-63,0,0
-64,0,0
-65,0,0
-66,0,0
-67,0,0
-68,0,0
-69,0,0
-70,0,0
-71,0,0
-72,0,0
-73,0,0
46,0,0
45,0,0
44,0,0
43,0,0
42,0,0
41,0,0
40,0,0
39,0,0
38,0,0
37,0,0
36,0,0
35,4.186,400
34,4.066,300
33,4.041,300
32,0,0
31,0,0
30,0,0
29,3.944,400
28,3.925,400
27,3.873,500
26,3.857,500
25,3.849,500
24,0,0
23,3.854,300
22,3.766,500
21,3.694,600
20,3.672,500
19,3.684,400
18,3.601,500
17,3.58,300
16,3.618,300
15,3.578,300
14,3.623,400
13,3.628,400
12,3.562,500
11,3.569,400
10,0,0
9,0,0
8,0,0
7,3.547,600
6,3.52,600
5,3.547,200
4,3.539,600
3,3.517,600
2,3.517,500
0.999998,3.516,500
0,3.57,500
-1,3.508,400
-2,3.546,500
-3,3.586,500
-4,3.56,500
-5,3.565,500
-6,3.596,500
-7,3.608,500
-8,3.616,500
-9,3.645,500
-10,3.719,300
-11,3.64,400
-12,3.684,400
-13,3.736,300
-14,3.734,400
-15,3.679,400
-16,3.748,400
-17,3.754,400
-18,3.833,400
-19,0,0
-20,0,0
-21,0,0
-22,0,0
-23,0,0
-24,0,0
-25,0,0
-26,0,0
-27,0,0
-28,0,0
-29,0,0
-30,0,0
-31,0,0
-32,0,0
-33,0,0
-34,0,0
-35,0,0
-36,0,0
-37,0,0
-38,0,0
-39,0,0
-40,0,0
-41,0,0
-42,0,0
-43,0,0
-44,0,0
-45,0,0
-46,0,0
-47,0,0
-48,0,0
-49,0,0
-50,0,0
-51,0,0
-52,0,0
-53,0,0
-54,0,0
-55,0,0
-56,0,0
-57,0,0
-58,0,0
-59,0,0
-60,0,0
-61,0,0
-62,0,0
-63,0,0
-64,0,0
-65,0,0
-66,0,0
-67,0,0
-68,0,0
-69,0,0
-70,0,0
-71,0,0
-72,0,0
-73,0,0
46,0,0
45,0,0
44,0,0
43,0,0
42,0,0
41,0,0
40,0,0
39,0,0
38,0,0
37,0,0
36,0,0
35,4.178,400
34,4.066,300
33,4.052,300
32,0,0
31,0,0
30,0,0
29,3.954,400
28,3.934,400
27,3.877,500
26,3.856,500
25,3.854,500
24,0,0
23,3.845,300
22,3.779,500
21,3.7,600
20,3.671,500
19,3.678,400
18,3.601,500
17,3.58,300
16,3.623,300
15,3.573,300
14,3.628,400
13,3.627,400
12,3.57,500
11,3.562,400
10,0,0
9,0,0
8,0,0
7,3.549,600
6,3.526,600
5,3.547,200
4,3.533,600
3,3.521,600
2,3.515,500
0.999998,3.52,500
0,3.566,500
-1,3.501,400
-2,3.551,500
-3,3.582,500
-4,3.549,500
-5,3.565,500
-6,3.592,500
-7,3.607,500
-8,3.607,500
-9,3.631,500
-10,3.712,300
-11,3.632,400
-12,3.687,400
-13,3.68,400
-14,3.74,400
-15,3.682,400
-16,3.758,400
-17,3.752,400
-18,3.835,400
-19,0,0
-20,0,0
-21,0,0
-22,0,0
-23,0,0
-24,0,0
-25,0,0
-26,0,0
-27,0,0
-28,0,0
-29,0,0
-30,0,0
-31,0,0
-32,0,0
-33,0,0
-34,0,0
-35,0,0
-36,0,0
-37,0,0
-38,0,0
-39,0,0
-40,0,0
-41,0,0
-42,0,0
-43,0,0
-44,0,0
-45,0,0
-46,0,0
-47,0,0
-48,0,0
-49,0,0
-50,0,0
-51,0,0
-52,0,0
-53,0,0
-54,0,0
-55,0,0
-56,0,0
-57,0,0
-58,0,0
-59,0,0
-60,0,0
-61,0,0
-62,0,0
-63,0,0
-64,0,0
-65,0,0
-66,0,0
-67,0,0
-68,0,0
-69,0,0
-70,0,0
-71,0,0
-72,0,0
-73,0,0
46,0,0
45,0,0
44,0,0
43,0,0
42,0,0
41,0,0
40,0,0
39,0,0
38,0,0
37,0,0
36,0,0
35,4.178,400
34,4.066,300
33,4.052,300
32,0,0
31,0,0
30,0,0
29,3.947,400
28,3.93,400
27,3.879,500
26,3.843,500
25,3.852,500
24,0,0
23,0,0
22,3.778,500
21,3.696,600
20,3.746,500
19,3.675,400
18,3.594,500
17,3.583,300
16,3.549,200
15,3.578,300
14,3.62,400
13,3.579,500
12,3.563,500
11,3.566,400
10,0,0
9,0,0
8,0,0
7,3.544,600
6,3.527,600
5,3.548,200
4,3.542,600
3,3.52,600
2,3.513,500
0.999998,3.518,500
0,3.555,500
-1,3.5,400
-2,3.552,500
-3,3.583,500
-4,3.547,500
-5,3.564,500
-6,3.595,500
-7,3.607,500
-8,3.61,500
-9,3.64,500
-10,3.716,300
-11,3.643,400
-12,3.694,400
-13,3.744,300
-14,3.734,400
-15,3.68,400
-16,3.756,400
-17,3.753,400
-18,3.828,400
-19,0,0
-20,0,0
-21,0,0
-22,0,0
-23,0,0
-24,0,0
-25,0,0
-26,0,0
-27,0,0
-28,0,0
-29,0,0
-30,0,0
-31,0,0
-32,0,0
-33,0,0
-34,0,0
-35,0,0
-36,0,0
-37,0,0
-38,0,0
-39,0,0
-40,0,0
-41,0,0
-42,0,0
-43,0,0
-44,0,0
-45,0,0
-46,0,0
-47,0,0
-48,0,0
-49,0,0
-50,0,0
-51,0,0
-52,0,0
-53,0,0
-54,0,0
-55,0,0
-56,0,0
-57,0,0
-58,0,0
-59,0,0
-60,0,0
-61,0,0
-62,0,0
-63,0,0
-64,0,0
-65,0,0
-66,0,0
-67,0,0
-68,0,0
-69,0,0
-70,0,0
-71,0,0
-72,0,0
-73,0,0
46,0,0
45,0,0
44,0,0
43,0,0
42,0,0
41,0,0
40,0,0
39,0,0
38,0,0
37,0,0
36,0,0
35,4.176,400
34,4.067,300
33,4.052,300
32,0,0
31,0,0
30,0,0
29,3.951,400
28,3.936,400
27,3.884,500
26,3.852,500
25,3.849,500
24,0,0
23,0,0
22,3.769,500
21,3.7,600
20,3.708,400
19,3.672,400
18,3.602,500
17,3.582,300
16,3.55,200
15,3.584,300
14,3.58,500
13,3.628,400
12,3.57,500
11,3.562,400
10,0,0
9,0,0
8,0,0
7,3.55,600
6,3.525,600
5,3.544,200
4,3.537,600
3,3.524,600
2,3.512,500
0.999998,3.52,500
0,3.555,500
-1,3.496,400
-2,3.549,500
-3,3.578,500
-4,3.55,500
-5,3.568,500
-6,3.598,500
-7,3.599,500
-8,3.609,500
-9,3.634,500
-10,3.712,300
-11,3.647,400
-12,3.692,400
-13,3.684,400
-14,3.73,400
-15,3.689,400
-16,3.743,400
-17,3.743,400
-18,3.826,400
-19,0,0
-20,0,0
-21,0,0
-22,0,0
-23,0,0
-24,0,0
-25,0,0
-26,0,0
-27,0,0
-28,0,0
-29,0,0
-30,0,0
-31,0,0
-32,0,0
-33,0,0
-34,0,0
-35,0,0
-36,0,0
-37,0,0
-38,0,0
-39,0,0
-40,0,0
-41,0,0
-42,0,0
-43,0,0
-44,0,0
-45,0,0
-46,0,0
-47,0,0
-48,0,0
-49,0,0
-50,0,0
-51,0,0
-52,0,0
-53,0,0
-54,0,0
-55,0,0
-56,0,0
-57,0,0
-58,0,0
-59,0,0
-60,0,0
-61,0,0
-62,0,0
-63,0,0
-64,0,0
-65,0,0
-66,0,0
-67,0,0
-68,0,0
-69,0,0
-70,0,0
-71,0,0
-72,0,0
-73,0,0
46,0,0
45,0,0
44,0,0
43,0,0
42,0,0
41,0,0
40,0,0
39,0,0
38,0,0
37,0,0
36,0,0
35,4.103,300
34,4.06,300
33,4.064,300
32,0,0
31,0,0
30,0,0
29,3.952,400
28,3.932,400
27,3.878,500
26,3.852,500
25,3.837,500
24,0,0
23,3.936,200
22,3.771,500
21,3.696,600
20,3.708,600
19,3.673,400
18,3.595,500
17,3.589,300
16,3.547,200
15,3.588,300
14,3.574,500
13,3.574,500
12,3.582,500
11,3.604,500
10,0,0
9,0,0
8,0,0
7,3.546,600
6,3.524,600
5,3.547,200
4,3.533,600
3,3.53,600
2,3.511,500
0.999998,3.523,500
0,3.552,500
-1,3.499,400
-2,3.552,500
-3,3.575,500
-4,3.544,500
-5,3.575,500
-6,3.608,500
-7,3.606,500
-8,3.618,500
-9,3.652,500
-10,3.645,400
-11,3.634,400
-12,3.683,400
-13,3.671,400
-14,3.719,400
-15,3.701,400
-16,3.739,400
-17,3.761,400
-18,3.825,400
-19,0,0
-20,0,0
-21,0,0
-22,0,0
-23,0,0
-24,0,0
-25,0,0
-26,0,0
-27,0,0
-28,0,0
-29,0,0
-30,0,0
-31,0,0
-32,0,0
-33,0,0
-34,0,0
-35,0,0
-36,0,0
-37,0,0
-38,0,0
-39,0,0
-40,0,0
-41,0,0
-42,0,0
-43,0,0
-44,0,0
-45,0,0
-46,0,0
-47,0,0
-48,0,0
-49,0,0
-50,0,0
-51,0,0
-52,0,0
-53,0,0
-54,0,0
-55,0,0
-56,0,0
-57,0,0
-58,0,0
-59,0,0
-60,0,0
-61,0,0
-62,0,0
-63,0,0
-64,0,0
-65,0,0
-66,0,0
-67,0,0
-68,0,0
-69,0,0
-70,0,0
-71,0,0
-72,0,0
-73,0,0
46,0,0
45,0,0
44,0,0
43,0,0
42,0,0
41,0,0
40,0,0
39,0,0
38,0,0
37,0,0
36,0,0
35,4.097,300
34,4.067,300
33,4.045,300
32,0,0
31,0,0
30,0,0
29,3.949,400
28,3.936,400
27,3.873,500
26,3.852,500
25,3.85,500
24,0,0
23,3.842,300
22,3.769,500
21,3.7,600
20,3.738,500
19,3.678,400
18,3.595,500
17,3.586,300
16,3.623,300
15,3.579,300
14,3.576,500
13,3.623,400
12,3.57,500
11,3.558,400
10,0,0
9,0,0
8,0,0
7,3.545,600
6,3.524,600
5,3.546,200
4,3.537,600
3,3.534,600
2,3.514,500
0.999998,3.519,500
0,3.547,500
-1,3.498,400
-2,3.55,500
-3,3.579,500
-4,3.546,500
-5,3.566,500
-6,3.631,500
-7,3.599,500
-8,3.619,500
-9,3.627,500
-10,3.712,300
-11,3.633,400
-12,3.696,400
-13,3.748,300
-14,3.731,400
-15,3.691,400
-16,3.748,400
-17,3.757,400
-18,3.988,200
-19,0,0
-20,0,0
-21,0,0
-22,0,0
-23,0,0
-24,0,0
-25,0,0
-26,0,0
-27,0,0
-28,0,0
-29,0,0
-30,0,0
-31,0,0
-32,0,0
-33,0,0
-34,0,0
-35,0,0
-36,0,0
-37,0,0
-38,0,0
-39,0,0
-40,0,0
-41,0,0
-42,0,0
-43,0,0
-44,0,0
-45,0,0
-46,0,0
-47,0,0
-48,0,0
-49,0,0
-50,0,0
-51,0,0
-52,0,0
-53,0,0
-54,0,0
-55,0,0
-56,0,0
-57,0,0
-58,0,0
-59,0,0
-60,0,0
-61,0,0
-62,0,0
-63,0,0
-64,0,0
-65,0,0
-66,0,0
-67,0,0
-68,0,0
-69,0,0
-70,0,0
-71,0,0
-72,0,0
-73,0,0
46,0,0
45,0,0
44,0,0
43,0,0
42,0,0
41,0,0
40,0,0
39,0,0
38,0,0
37,0,0
36,0,0
35,4.091,300
34,4.071,300
33,4.051,300
32,0,0
31,0,0
30,0,0
29,3.95,400
28,3.934,400
27,3.876,500
26,3.848,500
25,3.853,500
24,0,0
23,3.841,300
22,3.764,500
21,3.69,600
20,3.677,500
19,3.676,400
18,3.589,500
17,3.586,300
16,3.554,200
15,3.582,300
14,3.617,400
13,3.624,400
12,3.567,500
11,3.563,400
10,0,0
9,0,0
8,0,0
7,3.549,600
6,3.521,600
5,3.546,200
4,3.54,600
3,3.533,600
2,3.515,500
0.999998,3.523,500
0,3.548,500
-1,3.496,400
-2,3.548,500
-3,3.581,500
-4,3.547,500
-5,3.565,500
-6,3.631,500
-7,3.601,500
-8,3.607,500
-9,3.636,500
-10,3.719,300
-11,3.634,400
-12,3.739,500
-13,3.748,300
-14,3.724,400
-15,3.691,400
-16,3.743,400
-17,3.749,400
-18,3.827,400
-19,0,0
-20,0,0
-21,0,0
-22,0,0
-23,0,0
-24,0,0
-25,0,0
-26,0,0
-27,0,0
-28,0,0
-29,0,0
-30,0,0
-31,0,0
-32,0,0
-33,0,0
-34,0,0
-35,0,0
-36,0,0
-37,0,0
-38,0,0
-39,0,0
-40,0,0
-41,0,0
-42,0,0
-43,0,0
-44,0,0
-45,0,0
-46,0,0
-47,0,0
-48,0,0
-49,0,0
-50,0,0
-51,0,0
-52,0,0
-53,0,0
-54,0,0
-55,0,0
-56,0,0
-57,0,0
-58,0,0
-59,0,0
-60,0,0
-61,0,0
-62,0,0
-63,0,0
-64,0,0
-65,0,0
-66,0,0
-67,0,0
-68,0,0
-69,0,0
-70,0,0
-71,0,0
-72,0,0
-73,0,0
46,0,0
45,0,0
44,0,0
43,0,0
42,0,0
41,0,0
40,0,0
39,0,0
38,0,0
37,0,0
36,0,0
35,4.186,400
34,4.077,300
33,4.046,300
32,0,0
31,0,0
30,0,0
29,3.962,400
28,3.93,400
27,3.878,500
26,3.857,500
25,3.847,500
24,0,0
23,0,0
22,3.777,500
21,3.697,600
20,3.701,600
19,3.674,400
18,3.6,500
17,3.595,300
16,3.621,300
15,3.579,300
14,3.576,500
13,3.581,500
12,3.564,500
11,3.563,400
10,0,0
9,0,0
8,0,0
7,3.542,600
6,3.526,600
5,3.543,200
4,3.544,600
3,3.524,600
2,3.512,500
0.999998,3.523,500
0,3.553,500
-1,3.501,400
-2,3.55,500
-3,3.583,500
-4,3.544,500
-5,3.57,500
-6,3.6,500
-7,3.601,500
-8,3.613,500
-9,3.636,500
-10,3.715,300
-11,3.635,400
-12,3.695,400
-13,3.744,300
-14,3.734,400
-15,3.696,400
-16,3.747,400
-17,3.747,400
-18,3.906,300
-19,0,0
-20,0,0
-21,0,0
-22,0,0
-23,0,0
-24,0,0
-25,0,0
-26,0,0
-27,0,0
-28,0,0
-29,0,0
-30,0,0
-31,0,0
-32,0,0
-33,0,0
-34,0,0
-35,0,0
-36,0,0
-37,0,0
-38,0,0
-39,0,0
-40,0,0
-41,0,0
-42,0,0
-43,0,0
-44,0,0
-45,0,0
-46,0,0
-47,0,0
-48,0,0
-49,0,0
-50,0,0
-51,0,0
-52,0,0
-53,0,0
-54,0,0
-55,0,0
-56,0,0
-57,0,0
-58,0,0
-59,0,0
-60,0,0
-61,0,0
-62,0,0
-63,0,0
-64,0,0
-65,0,0
-66,0,0
-67,0,0
-68,0,0
-69,0,0
-70,0,0
-71,0,0
-72,0,0
-73,0,0
46,0,0
45,0,0
44,0,0
43,0,0
42,0,0
41,0,0
40,0,0
39,0,0
38,0,0
37,0,0
36,0,0
35,4.097,300
34,4.066,300
33,3.96,200
32,4.063,300
31,0,0
30,0,0
29,3.953,400
28,3.936,400
27,3.875,500
26,3.858,500
25,3.846,500
24,0,0
23,3.841,300
22,3.773,500
21,3.709,600
20,3.695,600
19,3.676,400
18,3.598,500
17,3.589,300
16,3.626,300
15,3.579,300
14,3.626,400
13,3.629,400
12,3.568,500
11,3.569,400
10,0,0
9,0,0
8,0,0
7,3.55,600
6,3.521,600
5,3.545,200
4,3.541,600
3,3.523,600
2,3.518,500
0.999998,3.52,500
0,3.558,500
-1,3.501,400
-2,3.548,500
-3,3.592,500
-4,3.55,500
-5,3.564,500
-6,3.596,500
-7,3.599,500
-8,3.614,500
-9,3.636,500
-10,3.716,300
-11,3.64,400
-12,3.686,400
-13,3.678,400
-14,3.738,400
-15,3.71,400
-16,3.76,400
-17,3.743,400
-18,3.83,400
-19,0,0
-20,0,0
-21,0,0
-22,0,0
-23,0,0
-24,0,0
-25,0,0
-26,0,0
-27,0,0
-28,0,0
-29,0,0
-30,0,0
-31,0,0
-32,0,0
-33,0,0
-34,0,0
-35,0,0
-36,0,0
-37,0,0
-38,0,0
-39,0,0
-40,0,0
-41,0,0
-42,0,0
-43,0,0
-44,0,0
-45,0,0
-46,0,0
-47,0,0
-48,0,0
-49,0,0
-50,0,0
-51,0,0
-52,0,0
-53,0,0
-54,0,0
-55,0,0
-56,0,0
-57,0,0
-58,0,0
-59,0,0
-60,0,0
-61,0,0
-62,0,0
-63,0,0
-64,0,0
-65,0,0
-66,0,0
-67,0,0
-68,0,0
-69,0,0
-70,0,0
-71,0,0
-72,0,0
-73,0,0
46,0,0
45,0,0
44,0,0
43,0,0
42,0,0
41,0,0
40,0,0
39,0,0
38,0,0
37,0,0
36,0,0
35,4.097,300
34,4.059,300
33,4.051,300
32,0,0
31,0,0
30,0,0
29,3.948,400
28,3.932,400
27,3.868,500
26,3.851,500
25,3.854,500
24,0,0
23,3.95,200
22,3.772,500
21,3.701,600
20,3.692,600
19,3.679,400
18,3.641,400
17,3.583,300
16,3.547,200
15,3.586,300
14,3.626,400
13,3.584,500
12,3.571,500
11,3.566,400
10,0,0
9,0,0
8,0,0
7,3.552,600
6,3.523,600
5,3.547,200
4,3.542,600
3,3.524,600
2,3.518,500
0.999998,3.524,500
0,3.554,500
-1,3.503,400
-2,3.551,500
-3,3.58,500
-4,3.549,500
-5,3.566,500
-6,3.59,500
-7,3.603,500
-8,3.616,500
-9,3.643,500
-10,3.715,300
-11,3.636,400
-12,3.735,500
-13,3.691,400
-14,3.733,400
-15,3.68,400
-16,3.754,400
-17,3.761,400
-18,3.824,400
-19,0,0
-20,0,0
-21,0,0
-22,0,0
-23,0,0
-24,0,0
-25,0,0
-26,0,0
-27,0,0
-28,0,0
-29,0,0
-30,0,0
-31,0,0
-32,0,0
-33,0,0
-34,0,0
-35,0,0
-36,0,0
-37,0,0
-38,0,0
-39,0,0
-40,0,0
-41,0,0
-42,0,0
-43,0,0
-44,0,0
-45,0,0
-46,0,0
-47,0,0
-48,0,0
-49,0,0
-50,0,0
-51,0,0
-52,0,0
-53,0,0
-54,0,0
-55,0,0
-56,0,0
-57,0,0
-58,0,0
-59,0,0
-60,0,0
-61,0,0
-62,0,0
-63,0,0
-64,0,0
-65,0,0
-66,0,0
-67,0,0
-68,0,0
-69,0,0
-70,0,0
-71,0,0
-72,0,0
-73,0,0
46,0,0
45,0,0
44,0,0
43,0,0
42,0,0
41,0,0
40,0,0
39,0,0
38,0,0
37,0,0
36,0,0
35,4.091,300
34,4.066,300
33,4.063,300
32,0,0
31,0,0
30,0,0
29,3.955,400
28,3.932,400
27,3.87,500
26,3.866,500
25,3.846,500
24,0,0
23,3.848,300
22,3.781,700
21,3.692,600
20,3.697,600
19,3.681,400
18,3.639,400
17,3.586,300
16,3.623,300
15,3.581,300
14,3.577,500
13,3.62,400
12,3.568,500
11,3.563,400
10,0,0
9,0,0
8,0,0
7,3.543,600
6,3.517,600
5,3.548,200
4,3.534,600
3,3.519,600
2,3.512,500
0.999998,3.52,500
0,3.554,500
-1,3.506,400
-2,3.544,500
-3,3.587,500
-4,3.56,500
-5,3.564,500
-6,3.598,500
-7,3.61,500
-8,3.617,500
-9,3.597,400
-10,3.639,400
-11,3.635,400
-12,3.692,400
-13,3.74,300
-14,3.735,400
-15,3.686,400
-16,3.754,400
-17,3.742,400
-18,3.902,300
-19,0,0
-20,0,0
-21,0,0
-22,0,0
-23,0,0
-24,0,0
-25,0,0
-26,0,0
-27,0,0
-28,0,0
-29,0,0
-30,0,0
-31,0,0
-32,0,0
-33,0,0
-34,0,0
-35,0,0
-36,0,0
-37,0,0
-38,0,0
-39,0,0
-40,0,0
-41,0,0
-42,0,0
-43,0,0
-44,0,0
-45,0,0
-46,0,0
-47,0,0
-48,0,0
-49,0,0
-50,0,0
-51,0,0
-52,0,0
-53,0,0
-54,0,0
-55,0,0
-56,0,0
-57,0,0
-58,0,0
-59,0,0
-60,0,0
-61,0,0
-62,0,0
-63,0,0
